pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X_left,Y_left,geometry,index_right,shnat_seker,kvish,keta,maslul,hodesh,yom,yom_bashavua,shaa,kamut_kle_rehev,X_right,Y_right
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79606,2021,75,40,1,4,11,1,22,432,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79607,2021,75,40,1,4,11,1,23,293,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79608,2021,75,40,1,4,12,2,0,184,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79609,2021,75,40,1,4,12,2,1,109,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79610,2021,75,40,1,4,12,2,2,74,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79611,2021,75,40,1,4,12,2,3,70,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79612,2021,75,40,1,4,12,2,4,74,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79613,2021,75,40,1,4,12,2,5,160,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79614,2021,75,40,1,4,12,2,6,354,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79615,2021,75,40,1,4,12,2,7,721,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79616,2021,75,40,1,4,12,2,8,876,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79617,2021,75,40,1,4,12,2,9,742,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79618,2021,75,40,1,4,12,2,10,824,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79619,2021,75,40,1,4,12,2,11,1004,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79620,2021,75,40,1,4,12,2,12,1057,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79621,2021,75,40,1,4,12,2,13,1164,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79622,2021,75,40,1,4,12,2,14,1038,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79632,2021,75,40,2,4,5,2,0,132,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79464,2021,75,40,1,4,6,3,0,179,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79465,2021,75,40,1,4,6,3,1,92,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79466,2021,75,40,1,4,6,3,2,51,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79467,2021,75,40,1,4,6,3,3,67,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79468,2021,75,40,1,4,6,3,4,77,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79469,2021,75,40,1,4,6,3,5,163,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79470,2021,75,40,1,4,6,3,6,351,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79471,2021,75,40,1,4,6,3,7,758,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79472,2021,75,40,1,4,6,3,8,873,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79640,2021,75,40,2,4,5,2,8,1412,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79641,2021,75,40,2,4,5,2,9,995,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79642,2021,75,40,2,4,5,2,10,947,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79643,2021,75,40,2,4,5,2,11,1063,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79644,2021,75,40,2,4,5,2,12,1097,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79645,2021,75,40,2,4,5,2,13,1149,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79646,2021,75,40,2,4,5,2,14,1085,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79647,2021,75,40,2,4,5,2,15,1153,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79648,2021,75,40,2,4,5,2,16,1311,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79649,2021,75,40,2,4,5,2,17,1298,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79650,2021,75,40,2,4,5,2,18,1036,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79651,2021,75,40,2,4,5,2,19,866,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79652,2021,75,40,2,4,5,2,20,642,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79653,2021,75,40,2,4,5,2,21,466,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79654,2021,75,40,2,4,5,2,22,367,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79655,2021,75,40,2,4,5,2,23,162,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79656,2021,75,40,2,4,6,3,0,105,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79657,2021,75,40,2,4,6,3,1,67,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79658,2021,75,40,2,4,6,3,2,54,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79659,2021,75,40,2,4,6,3,3,59,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79660,2021,75,40,2,4,6,3,4,180,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79661,2021,75,40,2,4,6,3,5,715,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79662,2021,75,40,2,4,6,3,6,1211,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79663,2021,75,40,2,4,6,3,7,1462,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79664,2021,75,40,2,4,6,3,8,1432,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79665,2021,75,40,2,4,6,3,9,1063,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79666,2021,75,40,2,4,6,3,10,1015,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79667,2021,75,40,2,4,6,3,11,1039,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79668,2021,75,40,2,4,6,3,12,1069,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79669,2021,75,40,2,4,6,3,13,1111,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79680,2021,75,40,2,4,7,4,0,105,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79681,2021,75,40,2,4,7,4,1,63,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79682,2021,75,40,2,4,7,4,2,52,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79683,2021,75,40,2,4,7,4,3,86,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79684,2021,75,40,2,4,7,4,4,150,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79685,2021,75,40,2,4,7,4,5,722,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79686,2021,75,40,2,4,7,4,6,1216,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79687,2021,75,40,2,4,7,4,7,1466,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79688,2021,75,40,2,4,7,4,8,1463,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79689,2021,75,40,2,4,7,4,9,1020,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79690,2021,75,40,2,4,7,4,10,905,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79691,2021,75,40,2,4,7,4,11,1017,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79692,2021,75,40,2,4,7,4,12,1061,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79693,2021,75,40,2,4,7,4,13,1081,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79694,2021,75,40,2,4,7,4,14,1112,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79695,2021,75,40,2,4,7,4,15,1152,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79696,2021,75,40,2,4,7,4,16,1295,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79697,2021,75,40,2,4,7,4,17,1191,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79698,2021,75,40,2,4,7,4,18,976,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79699,2021,75,40,2,4,7,4,19,819,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79700,2021,75,40,2,4,7,4,20,525,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79701,2021,75,40,2,4,7,4,21,343,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79702,2021,75,40,2,4,7,4,22,274,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79703,2021,75,40,2,4,7,4,23,175,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79704,2021,75,40,2,4,8,5,0,147,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79705,2021,75,40,2,4,8,5,1,77,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79706,2021,75,40,2,4,8,5,2,66,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79707,2021,75,40,2,4,8,5,3,66,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79708,2021,75,40,2,4,8,5,4,182,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79709,2021,75,40,2,4,8,5,5,726,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79790,2021,75,40,2,4,11,1,14,1187,217252.0,734394.0
2021021568,1,1,3,0,,,,,75.0,7622.0,301.0,1335.0,14,2021,10,65,4,1,1,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,99.0,99,1,217252.0,734394.0,POINT (217252 734394),79791,2021,75,40,2,4,11,1,15,1218,217252.0,734394.0
