pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2014081777,1,3,0,,,,,3,7,2550,4225,52,2014,7,41,4,1,6,1,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,4,41,441,99,99,1,184986,634619,451.866561181435
2014084926,1,4,0,,,,,35,0,193,,38,2014,7,69,4,1,6,1,8,0,2,5,1,4,3,1,1,1,6,2,9,0,0,9,6,61,612,99,99,1,179657,613069,270.231981981982
2014085042,1,4,0,,,,,65,0,50,,11,2014,11,5,4,5,5,1,1,0,2,5,1,3,3,5,1,1,9,9,9,1,2,1,3,32,324,99,99,1,194755,706376,850.668025362319
2014085730,1,4,0,,,,,40,0,1990,,34,2014,10,31,4,1,3,1,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,180603,585741,964.176428571429
2014086286,1,4,0,,,,,70,0,485,,11,2014,7,69,4,1,1,1,3,0,2,5,1,5,3,1,1,1,9,9,6,0,0,9,3,11,311,99,99,1,212078,742225,977.527777777778
2014087638,1,4,0,,,,,3,0,2526,,52,2014,11,73,4,5,1,1,2,0,3,5,1,5,3,6,1,1,9,9,9,0,0,9,4,44,441,99,99,1,183006,632841,755.811708860759
2014088337,1,3,0,,,,,40,402,2964,779,51,2014,9,85,4,5,7,1,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,21,421,99,99,1,190974,670691,485.422380952381
2014088572,1,4,0,,,,,4,0,940,,52,2014,5,16,4,5,6,1,1,0,2,5,1,4,3,3,1,1,9,9,4,8,0,9,4,44,441,99,99,1,175087,645497,905.887280701754
2014090898,2,3,0,,,,,443,0,210,7158,43,2014,10,72,4,1,3,1,1,0,2,5,1,4,3,1,1,1,9,9,9,1,1,2,7,77,77,99,99,1,207972,643759,1021.53670634921
2014092011,1,4,0,,,,,264,0,2070,,34,2014,6,30,4,1,5,1,4,2,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,21,621,99,99,1,177056,593269,540.5
2014092047,1,4,0,,,,,89,0,153,,12,2014,9,77,4,5,2,1,3,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,243,99,99,1,223920,769998,474.750925925926
2014092762,2,4,0,,,,,55,0,190,,41,2014,5,41,4,1,5,1,5,2,0,4,1,4,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,206167,676773,759.858072916667
2014092845,1,4,0,,,,,805,0,180,,12,2014,8,77,4,1,6,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,232929,751884,342.52380952381
2014093276,1,4,0,,,,,222,0,1750,,34,2014,12,72,4,5,1,1,19,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,6,22,622,99,99,1,161324,563086,105.402777777778
2014094591,1,3,0,,,,,65,77,705,1147,14,2014,9,27,4,5,1,1,1,1,0,5,1,1,3,6,1,1,9,9,9,1,1,1,2,22,222,99,99,1,238531,742270,870.067934782609
2014094734,1,4,0,,,,,40,0,2020,,34,2014,5,87,4,5,7,1,1,0,2,5,1,4,4,5,1,1,9,9,9,1,2,2,6,23,623,99,99,1,180120,587992,485.422380952381
2014095539,2,4,0,,,,,60,0,1144,,41,2014,7,5,4,5,7,1,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,223635,654561,463.50176056338
2014096186,2,4,0,,,,,463,0,65,,41,2014,11,91,4,5,7,1,5,3,0,4,1,2,3,3,2,2,9,9,9,0,0,9,7,77,77,99,99,1,208485,650783,160.104166666667
2014097061,1,4,0,,,,,90,0,1350,,34,2014,5,86,4,5,5,1,5,3,0,5,1,3,3,5,1,1,9,9,9,0,0,9,6,25,625,99,99,1,218288,500657,388.642857142857
2014097279,1,3,0,,,,,4,232,720,283,38,2014,7,86,4,5,5,1,1,0,3,5,1,3,4,3,1,1,9,9,9,3,1,1,6,14,614,99,99,1,165571,625885,1199.32894736842
2014099300,1,4,0,,,,,25,0,1530,,34,2014,8,81,4,5,7,1,9,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,23,623,99,99,1,199055,561203,205.062865497076
2015000101,1,4,0,,,,,40,0,2450,,38,2015,3,23,4,5,1,1,1,1,0,5,1,3,3,6,1,1,9,9,9,1,2,1,6,61,611,99,99,1,177794,627616,971.990238095238
2015000238,1,3,0,,,,,293,0,127,1859,34,2015,12,45,4,1,6,1,2,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,6,21,621,99,99,1,172668,594687,279.611111111111
2015000475,1,4,0,,,,,42,0,902,,52,2015,4,41,1,1,6,1,2,3,0,1,1,3,3,1,1,2,9,9,9,0,0,9,4,44,441,99,99,1,175386,640584,754.232291666667
2015001108,1,4,0,,,,,34,0,80,,38,2015,1,15,4,5,1,1,5,0,2,5,1,2,4,5,4,1,9,9,9,0,0,9,6,14,614,99,99,1,161219,601053,750.955357142857
2015001303,1,4,0,,,,,4,0,1279,,51,2015,4,82,4,5,5,1,8,0,2,3,1,4,4,3,1,1,8,3,9,0,0,9,4,42,421,99,99,1,188606,674253,1199.32894736842
2015001818,1,3,0,,,,,3711,0,20,2511,38,2015,5,8,4,5,2,1,2,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,6,61,611,99,99,1,169761,628623,518.422619047619
2015001888,1,3,0,,,,,5,6,138,2043,51,2015,10,23,4,5,1,1,2,0,2,5,1,3,3,6,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194591,669190,1799.02298850575
2015002441,1,4,0,,,,,34,0,59,,38,2015,1,65,4,1,5,1,19,0,2,5,1,2,4,1,1,1,9,9,9,0,0,9,6,61,614,99,99,1,161190,598949,774.21130952381
2015003138,1,4,0,,,,,2,0,487,,51,2015,7,87,4,5,5,1,1,0,2,5,1,2,4,5,1,1,9,9,1,8,0,9,4,41,411,99,99,1,187518,696536,1978.44010416667
2015006121,1,4,0,,,,,31,0,70,,34,2015,2,56,4,1,3,1,4,2,0,3,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,3,213282,573709,457.80303030303
2015006151,1,3,0,,,,,4,0,1150,315,51,2015,12,1,4,5,4,1,1,0,3,5,1,4,3,3,1,1,9,9,9,1,4,2,5,52,512,99,99,1,184537,662521,1159.22171052632
2015006269,1,3,0,,,,,4,441,1050,309,20,2015,5,44,4,1,2,1,1,3,0,5,1,3,3,1,1,1,6,2,7,0,0,9,4,44,442,99,99,1,180518,653882,1157.56403508772
2015006373,1,4,0,,,,,90,0,4265,,14,2015,6,28,4,1,1,1,1,2,0,4,1,4,3,1,1,1,9,9,9,1,2,2,2,21,221,99,99,1,250818,753003,352.276960784314
2015006660,1,4,0,,,,,4,0,1160,,20,2015,6,87,4,5,7,1,1,1,0,3,1,3,4,3,1,1,9,9,9,1,2,1,5,52,512,99,99,1,184897,663610,718.821052631579
2015007223,1,4,0,,,,,375,0,72,,61,2015,10,41,4,1,7,1,10,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,201358,623043,160.588541666667
2015007444,1,3,0,,,,,44,0,300,863,52,2015,3,21,4,5,3,1,1,0,3,4,0,1,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,185367,652964,802.125
2015007541,1,4,0,,,,,25,0,1650,,34,2015,5,65,4,1,7,1,2,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,190763,568257,205.062865497076
2015009321,1,3,0,,,,,65,0,307,3436,11,2015,12,87,4,5,7,1,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,215704,717442,495.804347826087
2015009381,1,4,0,,,,,2,0,806,,11,2015,5,37,4,1,2,1,8,0,2,7,1,3,3,1,1,1,6,2,9,0,0,9,3,32,321,99,99,1,194109,726559,1831.75651041667
2015010256,1,4,0,,,,,2,0,233,,20,2015,8,60,4,1,5,1,3,1,0,5,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181933,673385,1978.44010416667
2015010474,1,3,0,,,,,20,0,60,8062,20,2015,12,87,4,5,5,1,1,3,0,1,1,3,3,3,1,1,9,9,9,1,1,1,5,53,513,99,99,1,177427,656553,4129.13541666667
2015010912,1,3,0,,,,,25,204,1424,497,34,2015,2,32,4,1,7,1,1,0,2,4,1,3,3,2,2,2,9,9,9,1,3,1,6,62,626,99,99,1,200570,553026,205.062865497076
2015011244,1,4,0,,,,,2,0,450,,51,2015,7,55,4,1,2,1,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,188211,693572,1831.75651041667
2015011842,1,4,0,,,,,44,0,332,,52,2015,11,75,4,5,6,1,1,0,2,4,1,4,3,5,1,1,9,9,9,1,2,9,4,44,442,99,99,1,183682,655768,510.32123655914
2015012304,2,4,0,,,,,443,0,265,,43,2015,4,81,4,5,5,1,10,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212786,642110,1072.45833333333
2015012536,1,4,0,,,,,98,0,806,,12,2015,6,75,4,1,2,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,29,292,99,99,1,272702,787418,112.891666666667
2015015099,1,4,0,,,,,70,0,439,,11,2015,2,81,4,5,7,1,1,3,0,5,1,1,3,5,1,1,9,9,9,1,2,2,3,31,311,99,99,1,207756,740382,685.498263888889
2015016040,1,4,0,,,,,1,0,125,,52,2015,9,27,4,1,6,1,6,0,2,7,1,5,4,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189507,654924,1818.63055555556
2015017351,2,4,0,,,,,60,0,711,,43,2015,2,26,4,5,3,1,5,2,0,4,1,2,4,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,213105,617456,740.272887323944
2015017547,1,4,0,,,,,1,0,345,,61,2015,8,1,4,5,1,1,3,0,2,7,1,4,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,199055,637705,2301.52222222222
2015018152,1,4,0,,,,,310,0,90,,34,2015,1,1,4,5,6,1,3,3,0,5,1,0,4,4,1,1,9,9,4,0,0,9,6,62,623,99,99,1,178954,586515,170.569444444444
2015018649,1,4,0,,,,,31,0,498,,34,2015,3,45,4,1,7,1,11,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,220290,573227,340.337121212121
2015019313,1,4,0,,,,,90,0,3893,,14,2015,6,55,4,1,4,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,31,231,99,99,1,251632,721235,347.038515406162
2015019830,1,4,0,,,,,85,0,400,,12,2015,2,15,4,5,6,1,4,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,12,212,99,99,1,245696,757401,862.14737654321
2015021101,1,4,0,,,,,70,0,605,,11,2015,2,74,4,5,7,1,1,0,2,5,1,4,3,6,1,1,9,9,9,3,2,2,2,46,246,99,99,1,216817,752732,685.498263888889
2015021382,1,4,0,,,,,8721,,,,11,2015,1,23,4,5,6,1,8,3,0,1,1,3,3,6,1,2,8,5,9,0,0,9,2,24,243,99,99,3,218729,764380,102.472222222222
2015021703,2,4,0,,,,,417,0,0,,43,2015,6,28,4,1,3,1,3,0,2,4,0,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,3,224223,630711,828.291666666667
2015024018,1,4,0,,,,,90,0,3735,,14,2015,9,68,2,1,1,1,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,31,231,99,99,1,246512,707610,352.276960784314
2015024680,1,4,0,,,,,31,0,230,,34,2015,1,47,4,1,7,1,2,1,0,4,1,4,4,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,195135,575511,340.337121212121
2015025108,1,4,0,,,,,20,0,99,,20,2015,3,6,4,5,7,1,8,3,0,3,1,4,1,3,1,1,6,2,9,0,0,9,5,53,513,99,99,1,177471,660397,3255.31770833333
2015025610,1,3,0,,,,,40,3553,2362,695,38,2015,11,52,4,1,4,1,15,0,3,5,0,3,3,1,4,1,9,9,9,0,0,9,6,61,611,99,99,1,178339,619439,971.54380952381
2015025645,1,4,0,,,,,73,0,90,,14,2015,8,72,4,1,1,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,34,234,99,99,1,225141,729566,704.326388888889
2015026308,1,4,0,,,,,6,0,1160,,52,2015,1,45,4,1,1,1,1,0,2,7,1,4,3,1,2,2,9,9,6,8,0,9,4,32,432,99,99,1,191111,646947,1682.15079365079
2015026490,1,4,0,,,,,431,0,167,,52,2015,11,55,4,1,7,1,11,0,2,3,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,182837,649028,1327.1
2015026513,1,3,0,,,,,4,5720,1522,357,51,2015,5,90,4,5,5,1,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,11,411,99,99,1,191640,697816,1199.32894736842
2015029775,1,4,0,,,,,40,0,2851,,51,2015,8,83,4,5,3,1,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191383,659751,964.176428571429
2015030237,1,4,0,,,,,35,0,259,,38,2015,10,47,4,1,4,1,5,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,6,12,612,99,99,1,185175,610568,492.993243243243
2015030253,1,4,0,,,,,554,0,110,,51,2015,6,87,4,5,3,1,1,3,0,1,1,2,3,6,1,1,9,9,9,4,3,9,4,41,412,99,99,1,197710,682263,664.55753968254
2015030274,2,4,0,,,,,60,0,602,,43,2015,6,55,4,1,1,1,2,2,0,4,1,3,3,1,1,1,9,9,6,0,0,9,7,77,77,99,99,1,211915,609966,753.712441314554
2015030459,1,4,0,,,,,864,0,99,,12,2015,11,93,4,5,1,1,4,2,0,4,1,4,3,5,1,1,9,9,9,0,0,9,2,24,243,99,99,1,230683,765807,300.979166666667
2015030879,1,4,0,,,,,41,0,24,,38,2015,12,87,4,5,5,1,1,0,2,3,1,3,3,5,1,1,9,9,9,3,2,9,6,61,613,99,99,1,169472,637347,1237.11742424242
2015031015,1,4,0,,,,,444,0,240,,51,2015,8,35,4,1,5,1,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,4,22,422,99,99,1,194270,670011,863.065340909091
2015031399,1,4,0,,,,,5505,0,33,,51,2015,7,17,4,5,6,1,5,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196013,679258,724.509259259259
2015031778,1,3,0,,,,,60,4665,1199,7095,11,2015,2,92,4,5,4,1,2,0,3,2,0,4,3,3,1,2,9,9,9,0,0,9,7,77,77,99,99,1,225970,659089,751.31455399061
2015031993,1,4,0,,,,,31,0,140,,34,2015,10,5,3,5,7,1,10,2,0,5,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,188639,581681,340.337121212121
2015032275,1,4,0,,,,,35,0,5,,38,2015,8,49,4,1,2,1,9,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,163191,619310,493.627252252252
2015032351,1,4,0,,,,,73,0,108,,14,2015,6,29,4,1,5,1,8,3,0,4,1,3,3,1,1,1,1,5,9,0,0,9,2,34,234,99,99,1,226897,729367,747.239583333333
2015032472,1,4,0,,,,,264,0,2010,,34,2015,3,78,4,5,5,1,5,3,0,5,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,173769,588547,540.5
2015032847,1,4,0,,,,,4,0,1620,,11,2015,4,79,4,5,3,1,1,0,2,5,1,3,3,3,1,1,9,9,9,1,2,1,3,32,324,99,99,1,191724,707423,1149.90548245614
2015033014,1,4,0,,,,,35,0,180,,38,2015,5,92,4,5,4,1,1,0,2,5,1,3,3,3,1,1,9,9,6,0,0,9,6,61,612,99,99,1,178732,613968,492.993243243243
2015033110,1,4,0,,,,,8721,,,,34,2015,5,95,4,5,6,1,10,3,0,4,1,1,3,5,1,1,9,9,9,0,0,9,2,24,243,99,99,3,218729,764380,102.472222222222
2015033207,1,3,0,,,,,85,854,211,1397,12,2015,9,95,2,5,1,1,2,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,228486,758817,1043.46836419753
2015033682,1,4,0,,,,,6,0,812,,38,2015,10,37,4,1,4,1,20,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,11,611,99,99,1,182522,614994,1739.08333333333
2015033965,1,4,0,,,,,784,0,212,,12,2015,12,5,4,5,6,1,2,2,0,4,1,3,3,3,2,2,9,9,9,0,0,9,2,24,241,99,99,1,224347,754659,429.0625
2015034624,1,4,0,,,,,6,0,916,,38,2015,10,36,4,1,6,1,10,0,3,7,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,183075,625065,1164.29166666667
2015035436,1,3,0,,,,,38,353,77,613,61,2015,10,37,3,1,6,1,2,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,193943,619988,477.987373737374
2015036674,2,4,0,,,,,60,0,1393,,41,2015,11,48,4,1,1,1,5,3,0,4,4,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224498,672634,753.712441314554
2015037353,1,3,0,,,,,60,4195,890,8024,61,2015,7,70,4,1,4,1,10,0,3,3,0,5,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,222460,637158,751.31455399061
2015037797,1,4,0,,,,,85,0,168,,12,2015,12,45,4,1,1,1,2,9,0,2,1,3,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,224247,757880,1043.46836419753
2015038204,1,4,0,,,,,444,0,245,,51,2015,8,25,4,5,2,1,3,0,2,5,1,3,3,6,1,1,9,9,9,0,0,9,4,21,421,99,99,1,194314,670509,860.877367424242
2015039159,1,4,0,,,,,31,0,81,,34,2015,10,36,3,1,7,1,5,2,0,3,1,3,3,1,1,1,6,2,9,0,0,9,6,62,623,99,99,3,213282,573709,340.337121212121
2015039417,2,4,0,,,,,90,0,2728,,43,2015,1,65,4,1,6,1,5,2,0,4,1,3,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,242699,622778,262.800770308123
2015039980,1,4,0,,,,,4,0,1179,,20,2015,10,20,4,5,2,1,8,0,2,4,1,3,3,3,1,1,6,1,9,0,0,9,5,52,512,99,99,1,185538,665493,1157.56403508772
2015041031,2,4,0,,,,,5,0,270,,41,2015,5,17,4,5,3,1,3,1,0,6,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,206806,667168,1756.36494252874
2015042465,1,4,0,,,,,383,0,22,,38,2015,10,61,4,1,2,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,181941,628531,373.608333333333
2015042936,1,4,0,,,,,2,0,561,,11,2015,9,19,4,5,3,1,5,0,2,5,1,3,3,3,1,1,6,2,9,0,0,9,3,32,324,99,99,1,189547,703372,1849.62760416667
2015043285,1,4,0,,,,,4,0,855,,52,2015,4,57,4,1,3,1,3,0,3,3,0,3,4,1,1,1,9,9,9,0,0,9,4,41,441,99,99,1,172138,637691,1149.90548245614
2015043554,1,3,0,,,,,4,0,1150,315,20,2015,11,88,4,5,3,1,3,0,2,3,1,3,3,3,1,2,9,9,9,0,0,9,5,52,512,99,99,1,184537,662521,1149.90548245614
2015043613,1,4,0,,,,,66,0,230,,11,2015,9,73,4,1,3,1,5,0,1,2,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,215902,722829,374.550595238095
2015044070,1,4,0,,,,,31,0,200,,34,2015,10,34,4,1,1,1,1,3,0,4,1,3,3,1,1,1,9,9,6,8,0,9,6,62,623,99,99,1,193053,577553,471.746212121212
2015044372,1,4,0,,,,,1,0,120,,52,2015,2,60,4,1,7,1,4,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189195,655314,1537.60138888889
2015044812,1,4,0,,,,,211,0,1340,,34,2015,3,87,4,5,6,1,9,2,0,5,1,3,3,4,1,1,9,9,9,0,0,9,6,26,626,99,99,1,165362,541917,52.8333333333333
2015044831,1,4,0,,,,,7,0,70,,52,2015,5,85,4,5,6,1,5,0,2,5,1,5,3,3,1,1,9,9,9,0,0,9,4,41,441,99,99,3,181018,633980,860.701388888889
2015046222,1,4,0,,,,,77,0,585,,14,2015,6,96,4,5,2,1,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,25,237,99,99,1,230191,741202,911.500946969697
2015046282,1,4,0,,,,,25,0,1343,,34,2015,10,72,4,1,1,1,2,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,207535,549342,544.385233918129
2015046591,2,4,0,,,,,1,0,706,,43,2015,4,85,2,5,4,1,8,0,2,4,1,4,3,3,1,1,6,2,9,0,0,9,7,76,999,99,99,1,225531,632387,2333.80555555556
2015046612,1,4,0,,,,,5,0,77,,20,2015,8,88,4,5,5,1,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,188384,669441,1834.31752873563
2015047317,1,4,0,,,,,5714,0,48,,51,2015,11,85,4,5,5,1,1,2,0,4,1,3,4,3,1,1,9,9,9,3,2,9,4,41,412,99,99,1,201540,695423,815.284722222222
2015049771,1,4,0,,,,,6,0,870,,38,2015,4,81,4,5,2,1,1,0,1,6,1,5,3,3,1,1,9,9,9,1,2,2,6,11,611,99,99,1,181749,620725,1654.10515873016
2015050246,1,4,0,,,,,44,0,42,,61,2015,8,55,4,1,1,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,197616,633804,806.066532258065
2015050256,1,4,0,,,,,431,0,101,,52,2015,9,3,4,5,7,1,8,0,2,5,1,5,3,3,1,1,6,2,9,0,0,9,4,44,442,99,99,1,177809,652582,1327.1
2015050628,1,4,0,,,,,90,0,4010,,14,2015,11,70,4,5,1,1,3,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,22,221,99,99,1,254780,731843,352.276960784314
2015050829,1,3,0,,,,,20,2,131,8075,52,2015,10,77,3,5,7,1,1,1,0,1,1,3,3,3,1,1,9,9,9,3,4,2,5,51,511,99,99,1,179720,661608,3255.31770833333
2015050876,2,4,0,,,,,398,0,50,,43,2015,12,75,4,5,4,1,8,2,0,2,1,3,3,5,1,1,6,2,9,0,0,9,7,77,77,99,99,1,223708,623221,212.708333333333
2015052695,1,4,0,,,,,899,0,19,,11,2015,7,59,4,1,6,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,212966,775812,147.065656565657
2015052997,1,4,0,,,,,264,0,2038,,34,2015,8,30,4,1,2,1,10,2,0,5,2,4,4,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,175416,590731,533.5
2015053461,1,4,0,,,,,383,0,18,,38,2015,1,71,4,5,5,1,5,2,0,4,1,2,3,5,1,1,9,9,9,0,0,9,6,11,611,99,99,1,181574,628678,421.316666666667
2015054134,1,4,0,,,,,4,0,1249,,51,2015,8,10,4,5,7,1,8,0,2,5,1,4,3,3,1,1,6,2,9,0,0,9,4,42,421,99,99,1,188004,671443,718.821052631579
2015054422,1,4,0,,,,,57,0,60,,51,2015,5,26,4,1,2,1,5,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,193555,691929,1027.11174242424
2015054515,1,4,0,,,,,2,0,683,,11,2015,1,42,4,1,1,1,2,0,2,7,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,192243,714617,1854.03385416667
2015054618,1,4,0,,,,,20,0,235,,20,2015,7,60,4,1,6,1,8,1,0,4,1,3,3,1,1,1,6,2,9,0,0,9,5,51,511,99,99,1,182234,671486,3926.00520833333
2015055118,1,4,0,,,,,38,0,270,,61,2015,2,52,4,1,5,1,1,2,0,4,1,2,3,1,2,2,9,9,9,1,2,2,1,11,112,99,99,1,201786,634900,808.674242424242
2015055602,1,3,0,,,,,40,3553,2362,695,38,2015,11,36,4,1,2,1,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,178339,619439,955.589285714286
2015055879,1,3,0,,,,,31,40,29,541,34,2015,5,26,4,1,5,1,2,0,3,5,1,3,3,1,1,1,3,2,9,0,0,9,6,23,623,99,99,1,180394,586802,496.049242424242
2015055934,1,3,0,,,,,375,0,165,1911,61,2015,6,30,4,1,6,1,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,209948,625191,227.317708333333
2015056054,2,4,0,,,,,437,0,73,,43,2015,10,63,4,1,1,1,1,0,3,1,1,2,3,1,2,2,9,9,9,1,2,1,1,11,111,99,99,1,224803,637265,742.504166666667
2015056382,1,3,0,,,,,8510,,42,10068,11,2015,12,57,4,1,3,1,4,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,208414,760902,273.489583333333
2015057351,1,4,0,,,,,6,0,860,,38,2015,5,93,4,5,2,1,10,0,2,7,1,3,4,5,1,1,9,9,9,0,0,9,6,11,611,99,99,1,181734,619727,1654.10515873016
2015058569,1,4,0,,,,,70,0,467,,11,2015,12,71,4,5,5,1,11,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,11,311,99,99,1,210316,741492,1018.25868055556
2015059522,1,4,0,,,,,65,0,848,,14,2015,7,56,4,1,1,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,243721,752947,870.067934782609
2015060044,1,4,0,,,,,35,0,38,,38,2015,8,85,4,5,5,1,1,0,2,5,1,3,3,3,1,1,9,9,9,3,2,2,6,14,614,99,99,1,165886,618865,501.632882882883
2015060070,1,4,0,,,,,34,0,120,,38,2015,5,61,4,1,2,1,4,0,2,5,1,3,3,1,3,1,9,9,9,0,0,9,6,61,614,99,99,1,160048,604649,726.568452380952
2015060332,1,4,0,,,,,396,0,1,,61,2015,11,39,4,1,7,1,11,2,0,4,2,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,214273,630812,125.451388888889
2015060640,1,4,0,,,,,554,0,56,,51,2015,7,57,4,1,2,1,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,193576,680100,665.049603174603
2015062660,1,4,0,,,,,232,0,510,,38,2015,2,53,4,1,2,1,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,157332,599842,354.7625
2015063062,1,4,0,,,,,375,0,149,,61,2015,1,55,4,1,4,1,2,2,0,4,1,3,3,1,2,2,9,9,9,0,0,9,1,11,111,99,99,1,208267,625432,362.158854166667
2015063189,1,4,0,,,,,2,0,300,,51,2015,1,1,4,5,1,1,8,0,2,5,1,4,3,6,2,2,6,2,9,0,0,9,4,11,411,99,99,1,183751,679686,1854.03385416667
2015063804,1,4,0,,,,,25,0,1870,,34,2015,10,87,4,5,1,1,1,0,2,5,1,4,4,5,1,1,9,9,4,9,0,9,6,23,623,99,99,1,174648,576316,544.385233918129
2015064255,2,4,0,,,,,90,0,3120,,41,2015,5,65,4,1,5,1,5,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,244483,653496,388.642857142857
2015064329,1,3,0,,,,,241,2414,161,1819,34,2015,8,61,4,1,1,1,2,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,622,99,99,1,162442,580854,559.3625
