pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2015061286,2,4,0,,,,,90,0,3271,,41,2015,12,60,4,1,5,3,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,247098,666386,388.642857142857
2015061323,1,4,0,,,,,4622,0,5,,20,2015,5,5,4,5,2,3,8,3,0,3,1,3,3,6,1,1,2,2,9,0,0,9,4,42,422,99,99,1,187593,660513,942.717592592593
2015061402,1,3,0,,,,,2444,0,28,4137,34,2015,11,96,4,5,5,3,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,6,62,621,99,99,1,161808,589636,361.066666666667
2015061422,1,3,0,,,,,3,0,2430,121,38,2015,11,59,4,1,6,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,176341,626179,451.866561181435
2015061435,1,4,0,,,,,4,0,1780,,11,2015,11,48,4,1,4,3,3,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195555,722557,1159.22171052632
2015061439,1,4,0,,,,,864,0,130,,12,2015,5,55,4,1,3,3,18,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,228133,767536,344.75
2015061473,1,3,0,,,,,1,443,189,3993,52,2015,7,71,4,1,4,3,2,0,3,4,1,2,3,1,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194004,651497,2333.80555555556
2015061500,1,4,0,,,,,6,0,1609,,51,2015,12,42,4,1,6,3,10,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199832,686663,1164.29166666667
2015061574,1,4,0,,,,,89,0,33,,11,2015,3,64,4,1,1,3,3,3,0,5,1,4,3,1,1,1,9,9,9,0,0,9,2,45,245,99,99,1,212644,768851,468.80462962963
2015061587,1,4,0,,,,,264,0,2044,,34,2015,7,45,4,1,3,3,2,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,175872,591103,529.994791666667
2015061616,1,3,0,,,,,5,0,31,4018,20,2015,5,65,4,1,3,3,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,183853,671594,1756.36494252874
2015061634,2,4,0,,,,,1,0,720,,43,2015,8,1,4,5,6,3,8,1,0,5,1,3,3,3,1,1,6,2,9,0,0,9,7,76,999,99,99,1,226676,632554,1818.63055555556
2015061667,2,3,0,,,,,60,437,960,7222,43,2015,11,65,4,1,4,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224951,640199,751.31455399061
2015061692,1,4,0,,,,,4,0,767,,38,2015,2,62,4,1,1,3,3,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,168406,629472,1158.40197368421
2015061740,1,4,0,,,,,554,0,20,,51,2015,3,51,4,1,1,3,2,0,3,2,1,3,2,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,191458,677526,661.144841269841
2015061763,2,4,0,,,,,60,0,1265,,41,2015,2,31,4,1,1,3,3,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224821,663267,753.712441314554
2015061804,1,3,0,,,,,65,806,774,3017,14,2015,4,57,2,1,4,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,238647,748318,839.416213768116
2015061835,1,4,0,,,,,2,0,240,,20,2015,5,73,4,1,5,3,3,0,3,4,1,0,4,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182268,673991,1978.44010416667
2015061899,1,4,0,,,,,6,0,1790,,11,2015,8,63,4,1,2,3,10,0,2,7,1,5,4,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202434,704080,1654.10515873016
2015061931,1,4,0,,,,,85,0,300,,12,2015,9,11,1,5,4,3,8,2,0,4,1,3,3,5,1,1,6,2,9,0,0,9,2,24,242,99,99,1,236286,759574,1049.7337962963
2015061952,1,4,0,,,,,6,0,1270,,52,2015,7,70,4,1,2,3,2,0,2,7,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,196670,655303,1654.10515873016
2015061986,1,4,0,,,,,20,0,90,,20,2015,8,71,4,1,3,3,3,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,177520,659502,3942.046875
2015062062,1,3,0,,,,,554,5503,35,2141,51,2015,8,46,4,1,5,3,2,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192251,678461,665.150793650794
2015062111,1,3,0,,,,,386,3866,23,1921,61,2015,7,30,4,1,2,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,207186,626718,355.944444444444
2015062154,1,4,0,,,,,25,0,1930,,34,2015,11,68,4,5,2,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,6,22,622,99,99,1,171763,581182,525.622807017544
2015062160,1,3,0,,,,,375,386,161,1910,61,2015,1,43,4,1,1,3,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,208922,625581,348.484375
2015062185,1,3,0,,,,,42,431,1024,4049,52,2015,4,93,4,5,5,3,4,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,179777,651194,1040.14166666667
2015062203,1,3,0,,,,,67,7012,43,1191,11,2015,10,57,4,1,6,3,2,2,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,322,99,99,1,197186,720967,736.723958333333
2015062360,2,3,0,,,,,60,437,960,7222,43,2015,9,25,3,5,3,3,5,2,0,1,1,2,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224951,640199,740.272887323944
2015062400,1,4,0,,,,,91,0,120,,12,2015,9,39,2,1,3,3,10,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,92,292,99,99,1,261216,768563,175.922101449275
2015062430,1,4,0,,,,,3553,0,10,,38,2015,8,84,4,5,5,3,2,2,0,2,1,2,4,3,3,1,9,9,9,0,0,9,6,61,611,99,99,1,179213,619308,176.845238095238
2015062482,1,4,0,,,,,232,0,765,,38,2015,4,35,4,1,1,3,11,2,0,4,1,2,4,1,2,2,9,9,9,0,0,9,6,14,614,99,99,1,167725,619270,351.511458333333
2015062493,1,3,0,,,,,77,0,655,3770,14,2015,12,34,4,1,2,3,2,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,2,25,237,99,99,1,236985,741865,911.500946969697
2015062494,1,4,0,,,,,531,0,128,,51,2015,12,73,4,5,3,3,3,1,0,5,1,5,4,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,192038,675001,1742.29545454545
2015062551,2,4,0,,,,,35,0,410,,43,2015,9,41,4,1,5,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,197248,610698,501.632882882883
2015062606,2,4,0,,,,,1,0,900,,43,2015,4,75,3,1,4,3,3,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,241404,634125,2333.80555555556
2015062643,1,4,0,,,,,65,0,190,,11,2015,4,42,4,1,4,3,3,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,206678,711777,839.416213768116
2015062665,1,3,0,,,,,90,91,4435,1621,12,2015,11,63,4,1,1,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,252803,766195,352.276960784314
2015062701,2,4,0,,,,,505,0,666,,41,2015,10,59,4,1,3,3,2,3,0,4,1,4,3,1,2,2,9,9,9,0,0,9,7,75,999,99,99,1,237990,663648,395.472222222222
2015062706,2,3,0,,,,,505,5,380,7147,41,2015,7,78,4,1,1,3,3,0,2,6,1,4,3,11,1,1,9,9,9,0,0,9,7,73,999,99,99,1,215805,668393,409.923611111111
2015062723,1,3,0,,,,,886,89,393,1473,12,2015,6,33,4,1,4,3,3,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,12,212,99,99,1,245584,766058,105.541666666667
2015062745,2,3,0,,,,,1,4177,682,7171,43,2015,12,43,4,1,5,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224810,632528,2378.85
2015062765,1,4,0,,,,,4,0,1150,,20,2015,8,65,4,1,5,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,52,512,99,99,1,184567,662673,1199.32894736842
2015062789,1,3,0,,,,,40,4103,2576,721,52,2015,11,48,4,1,1,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,179636,638215,971.990238095238
2015062804,1,4,0,,,,,60,,2120,,14,2015,7,45,4,1,2,3,10,3,0,4,1,5,4,1,1,6,9,9,9,0,0,9,2,23,234,99,99,1,227470,725932,750.476525821596
2015062808,1,4,0,,,,,4,0,1783,,11,2015,7,95,4,5,6,3,2,3,0,2,1,3,4,3,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195620,722849,905.887280701754
2015062823,1,4,0,,,,,4,0,1705,,11,2015,10,28,3,5,5,3,4,0,2,5,1,5,3,6,1,1,9,9,9,0,0,9,3,32,324,99,99,1,193557,715404,1199.32894736842
2015062863,1,3,0,,,,,4,0,2200,3756,11,2015,4,38,4,1,1,3,2,0,2,2,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207933,748463,1158.40197368421
2015062909,1,4,0,,,,,65,0,200,,11,2015,7,79,4,1,6,3,8,0,2,5,1,3,3,11,1,1,6,2,9,0,0,9,3,32,323,99,99,1,207632,711983,630.244565217391
2015062996,1,4,0,,,,,899,0,11,,11,2015,10,30,3,1,5,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,212258,775569,183.234848484848
2015062997,1,4,0,,,,,25,0,1860,,34,2015,12,77,4,5,7,3,2,0,3,5,1,4,3,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,175028,575611,205.062865497076
2015063009,1,4,0,,,,,4,0,1160,,20,2015,8,89,4,5,3,3,1,1,0,1,1,2,3,3,1,1,9,9,4,8,0,9,5,52,512,99,99,1,184897,663610,1149.90548245614
2015063033,1,3,0,,,,,553,0,31,2121,51,2015,8,67,4,1,2,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,41,411,99,99,1,187449,684716,892.958333333333
2015063116,2,4,0,,,,,60,0,500,,43,2015,5,1,4,5,2,3,3,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212654,601535,750.476525821596
2015063144,1,3,0,,,,,4,0,1150,315,20,2015,2,77,4,5,7,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184537,662521,718.821052631579
2015063149,2,4,0,,,,,465,0,180,,41,2015,11,67,4,1,5,3,5,2,0,4,1,0,3,1,2,2,9,9,9,0,0,9,7,77,77,99,99,1,208883,657495,383.700757575758
2015063320,1,4,0,,,,,531,0,140,,51,2015,11,53,4,1,4,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,99,99,1,193150,674615,1674.82196969697
2015063377,2,4,0,,,,,505,0,600,,41,2015,7,37,4,1,5,3,10,1,0,4,1,3,3,1,3,1,9,9,9,0,0,9,7,77,77,99,99,1,234600,664251,449.854166666667
2015063429,1,3,0,,,,,6,444,1220,4194,51,2015,9,83,4,5,3,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,31,431,99,99,1,194648,652107,1672.63392857143
2015063473,1,4,0,,,,,65,0,721,,14,2015,8,63,4,1,6,3,3,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,238296,743879,630.244565217391
2015063509,1,4,0,,,,,25,0,1330,,34,2015,8,28,4,1,5,3,2,2,0,2,1,3,3,1,1,1,6,1,9,0,0,9,6,62,626,99,99,1,208721,549541,541.663011695906
2015063530,1,3,0,,,,,55,5505,70,889,51,2015,8,11,4,5,7,3,2,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195090,676280,387.565104166667
2015063542,1,4,0,,,,,2,0,340,,51,2015,3,9,1,5,5,3,1,3,0,1,1,2,3,5,1,1,9,9,7,0,0,9,4,11,411,99,99,1,184592,683578,1978.44010416667
2015063575,1,3,0,,,,,65,9305,281,4031,11,2015,8,27,4,1,3,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,214209,715575,874.227355072464
2015063652,1,4,0,,,,,4,0,1200,,20,2015,12,74,4,5,4,3,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,52,512,99,99,1,185829,667712,1159.22171052632
2015063727,1,3,0,,,,,232,2310,189,1775,34,2015,4,78,4,5,1,3,2,3,0,5,1,3,4,10,1,1,9,9,9,0,0,9,6,22,622,99,99,1,143071,574177,351.511458333333
2015063748,2,4,0,,,,,505,0,500,,41,2015,3,81,4,5,5,3,5,1,0,4,1,3,3,6,1,1,9,9,9,0,0,9,7,77,77,99,99,1,228111,669562,449.854166666667
2015063768,1,3,0,,,,,443,446,140,4071,52,2015,4,14,4,5,2,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,4,43,431,99,99,1,201702,646618,1027.35813492063
2015063803,1,4,0,,,,,4,0,1620,,11,2015,8,69,4,1,5,3,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,191724,707423,1199.32894736842
2015063817,1,4,0,,,,,4,0,1806,,11,2015,2,5,4,5,7,3,8,2,0,4,1,3,4,5,1,1,6,2,9,0,0,9,3,21,321,99,99,1,196117,725093,718.821052631579
2015063828,1,3,0,,,,,35,6,220,4179,38,2015,3,36,4,1,4,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,6,12,612,99,99,1,182323,612012,492.993243243243
2015063851,1,4,0,,,,,71,0,400,,14,2015,1,71,4,5,5,3,3,3,0,1,0,3,3,3,1,1,9,9,9,0,0,9,2,23,231,99,99,1,246985,713110,513.479797979798
2015063864,1,4,0,,,,,85,0,180,,12,2015,6,17,4,5,2,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,24,242,99,99,1,225371,758225,1037.55632716049
2015063901,2,4,0,,,,,55,0,111,,41,2015,11,35,4,1,3,3,3,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,198627,676048,729.013020833333
2015063911,1,4,0,,,,,70,0,614,,11,2015,5,64,4,1,1,3,8,0,2,4,0,3,3,1,1,1,2,2,9,0,0,9,2,46,246,99,99,1,216919,753533,977.527777777778
2015063920,2,4,0,,,,,367,0,121,,43,2015,2,49,4,1,5,3,5,2,0,4,1,5,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,210163,620245,530.359375
2015063931,1,3,0,,,,,44,412,341,867,52,2015,3,9,4,5,7,3,2,0,2,5,1,5,3,6,1,1,9,9,9,0,0,9,4,44,442,99,99,1,183236,656523,307.063172043011
2015063974,1,4,0,,,,,70,0,724,,11,2015,4,76,3,5,1,3,5,2,0,3,1,3,3,6,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214396,763213,977.527777777778
2015063986,1,4,0,,,,,25,0,1360,,34,2015,5,49,4,1,1,3,4,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,99,99,1,205891,549563,544.385233918129
2015064006,1,3,0,,,,,70,0,735,1239,11,2015,12,43,4,1,3,3,3,3,0,4,1,4,4,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214538,764110,966.642939814815
2015064028,2,4,0,,,,,55,0,180,,41,2015,10,34,4,1,2,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,205166,676604,727.571614583333
2015064069,1,4,0,,,,,3922,0,19,,38,2015,3,15,4,5,7,3,8,2,0,1,1,3,3,3,1,1,3,4,9,0,0,9,6,11,611,99,99,1,176538,633520,115.901515151515
2015064102,1,4,0,,,,,5,0,169,,51,2015,10,27,4,5,5,3,8,0,2,3,1,4,3,6,1,1,6,3,9,0,0,9,4,42,422,99,99,1,197258,667781,1834.31752873563
2015064129,1,4,0,,,,,899,0,63,,11,2015,10,59,4,1,2,3,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,44,244,99,99,1,217175,775349,178.319444444444
2015064180,1,3,0,,,,,35,232,56,565,38,2015,3,52,4,1,7,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168029,618051,177.283783783784
2015064195,1,3,0,,,,,784,0,70,4233,14,2015,8,83,4,5,2,3,2,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,223906,746188,571.734375
2015064213,1,3,0,,,,,553,0,91,4093,51,2015,11,57,4,1,2,3,2,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,193296,685310,892.958333333333
2015064237,1,4,0,,,,,75,0,465,,11,2015,6,34,4,1,1,3,4,0,2,4,1,4,3,1,1,1,6,1,9,0,0,9,3,31,311,99,99,1,204547,742498,1028.16103603604
2015064291,1,3,0,,,,,35,4,0,279,38,2015,10,87,4,5,3,3,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,162766,619420,491.707207207207
2015064297,1,4,0,,,,,42,0,1000,,52,2015,8,81,4,5,4,3,3,0,3,5,1,3,4,6,1,1,9,9,9,0,0,9,4,44,442,99,99,1,179211,649389,1023.8125
2015064320,1,4,0,,,,,7011,0,10,,11,2015,9,71,1,1,3,3,3,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,3,21,321,99,99,1,194852,723761,148.701388888889
2015064323,1,4,0,,,,,90,0,4470,,12,2015,12,45,4,1,6,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,21,213,99,99,1,252622,769054,262.800770308123
2015064333,1,4,0,,,,,85,0,36,,11,2015,7,79,4,1,1,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,2,46,246,99,99,1,211461,757969,1043.46836419753
2015064336,1,4,0,,,,,5,0,180,,51,2015,5,33,4,1,6,3,8,3,0,4,1,3,3,1,1,1,6,1,9,0,0,9,4,42,422,99,99,1,198329,667633,1314.64942528736
2015064389,1,3,0,,,,,6,57,1660,4197,51,2015,1,77,4,5,4,3,2,0,3,4,1,0,3,3,1,1,9,9,9,0,0,9,4,12,412,99,99,1,201400,690934,1739.08333333333
2015064419,1,4,0,,,,,20,0,163,,20,2015,4,63,3,1,3,3,4,1,0,5,1,5,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180654,664669,3942.046875
2015064493,1,4,0,,,,,20,0,180,,20,2015,4,65,4,1,7,3,4,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181281,666222,3255.31770833333
2015064510,1,4,0,,,,,92,0,3,,14,2015,7,32,4,1,3,3,2,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,2,21,221,99,99,1,255540,734469,221.983333333333
2015064558,1,4,0,,,,,6400,0,20,,14,2015,5,45,4,1,7,3,2,3,0,4,1,5,3,1,1,1,9,9,9,0,0,9,2,25,237,99,99,1,231343,735258,458.833333333333
2015064573,1,3,0,,,,,85,0,96,3772,11,2015,2,96,4,5,2,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,217360,757495,1037.55632716049
2015064614,1,3,0,,,,,65,85,902,3019,12,2015,5,22,4,5,6,3,9,3,0,4,1,0,3,3,1,1,9,9,9,0,0,9,2,12,212,99,99,1,244600,757082,630.244565217391
2015064643,1,3,0,,,,,6,75,2155,1201,11,2015,9,2,4,5,6,3,2,0,3,5,1,4,3,3,1,1,2,4,9,0,0,9,3,11,311,99,99,1,209294,736795,1164.29166666667
2015064656,2,4,0,,,,,60,0,607,,43,2015,4,24,2,5,4,3,5,2,0,4,1,3,3,10,1,1,9,9,9,0,0,9,7,77,77,99,99,1,211636,610304,751.31455399061
2015064673,1,3,0,,,,,4,44,1093,311,20,2015,2,50,4,1,6,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182603,657534,905.887280701754
2015064691,1,4,0,,,,,79,0,170,,14,2015,8,35,4,1,1,3,3,0,2,4,1,4,3,1,1,1,9,9,9,0,0,9,2,37,237,99,99,1,221905,741063,1123.5321969697
2015064715,1,4,0,,,,,431,0,101,,52,2015,6,78,4,1,1,3,8,0,2,7,1,4,3,11,1,1,6,2,9,0,0,9,4,44,442,99,99,1,177809,652582,2294.78333333333
2015064737,1,4,0,,,,,3,0,2699,,61,2015,12,42,4,1,1,3,5,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,198639,638356,755.811708860759
2015064770,1,4,0,,,,,444,0,250,,51,2015,1,65,4,1,2,3,3,0,2,4,1,5,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,194403,671002,860.877367424242
2015064781,1,3,0,,,,,90,669,3755,1589,14,2015,7,71,4,1,5,3,2,2,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,31,231,99,99,1,247000,709063,388.642857142857
2015064785,1,3,0,,,,,1,4,46,5,20,2015,5,79,4,5,4,3,4,1,0,5,1,5,4,6,1,1,6,1,9,0,0,9,5,53,513,99,99,1,183272,658417,2333.80555555556
2015064825,1,3,0,,,,,4,781,2185,8013,11,2015,4,45,4,1,5,3,2,0,2,2,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207561,746985,1199.32894736842
2015064832,1,4,0,,,,,574,0,185,,11,2015,5,67,4,1,6,3,4,2,0,2,1,3,3,1,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202075,708211,594.814393939394
2015064886,1,4,0,,,,,79,0,172,,14,2015,1,22,4,5,3,3,9,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,2,37,237,99,99,1,221963,740879,1113.67234848485
2015064923,1,3,0,,,,,70,85,661,1227,11,2015,9,85,2,5,1,3,2,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215919,757449,977.527777777778
2015064943,1,3,0,,,,,431,,,,52,2015,1,35,4,1,6,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,3,187451,646999,1835.80625
2015064951,1,3,0,,,,,38,395,235,641,61,2015,8,35,4,1,1,3,2,0,3,4,1,2,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,201146,631701,775.449494949495
2015064968,1,3,0,,,,,40,0,2863,763,51,2015,9,56,4,1,3,3,2,0,3,4,1,3,3,1,4,1,9,9,9,0,0,9,4,42,422,99,99,1,191162,662002,964.176428571429
2015064971,1,3,0,,,,,4,67,1774,381,11,2015,5,73,4,1,6,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195290,722027,905.887280701754
2015065099,1,3,0,,,,,20,0,144,8052,20,2015,4,94,4,5,4,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179991,662972,3943.83680555556
2015065199,1,4,0,,,,,25,0,1540,,34,2015,8,74,4,1,3,3,2,0,2,4,0,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,198417,561978,527.222953216374
2015065218,2,4,0,,,,,443,0,175,,43,2015,4,81,4,5,1,3,2,3,0,4,1,3,3,3,2,2,3,2,9,0,0,9,7,77,77,99,99,1,204543,644746,1017.57142857143
2015065225,2,4,0,,,,,505,0,200,,41,2015,11,71,4,5,1,3,3,0,3,4,1,2,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,200141,668384,409.923611111111
2015065237,1,4,0,,,,,70,0,730,,11,2015,2,1,4,5,7,3,3,3,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,24,245,99,99,1,214299,763709,685.498263888889
2015065306,1,3,0,,,,,67,7012,43,1191,11,2015,12,79,4,5,5,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99,99,1,197186,720967,909.5
2015065311,1,4,0,,,,,91,0,110,,12,2015,2,67,4,1,3,3,11,2,0,4,1,3,3,1,2,2,9,9,9,0,0,9,2,93,293,99,99,1,260530,768501,175.922101449275
2015065353,2,4,0,,,,,55,0,219,,41,2015,9,65,2,1,1,3,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,73,999,99,99,1,208778,675910,717.415364583333
2015065360,1,3,0,,,,,25,0,1708,4141,34,2015,5,60,4,1,7,3,2,0,4,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,185251,570054,205.062865497076
2015065409,2,4,0,,,,,60,0,1410,,41,2015,8,41,4,1,2,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,224852,674314,750.476525821596
2015065411,1,4,0,,,,,4,0,1790,,11,2015,3,71,4,1,5,3,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195771,723532,1199.32894736842
2015065452,1,4,0,,,,,4,0,720,,38,2015,11,78,4,5,3,3,3,0,1,5,1,5,3,4,1,1,9,9,9,0,0,9,6,14,614,99,99,1,165642,626054,1149.90548245614
2015065466,1,4,0,,,,,866,0,344,,12,2015,7,41,4,1,6,3,5,3,0,2,1,5,3,1,1,1,9,9,9,0,0,9,2,12,212,99,99,1,240484,760305,339.270833333333
2015065556,1,4,0,,,,,25,0,1900,,34,2015,3,34,4,1,2,3,2,0,3,5,1,3,4,1,1,1,3,1,9,0,0,9,6,23,623,99,99,1,172668,578471,525.622807017544
2015065571,2,4,0,,,,,5,0,285,,41,2015,5,47,4,1,4,3,2,0,2,6,1,4,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,208190,666712,1771.6724137931
2015065602,1,4,0,,,,,443,0,50,,52,2015,9,81,4,5,6,3,2,0,3,4,1,2,3,6,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194537,651114,694.747023809524
2015065609,2,4,0,,,,,1,0,921,,43,2015,12,76,4,5,7,3,19,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,243461,634311,1537.60138888889
2015065674,2,4,0,,,,,60,0,1340,,41,2015,4,61,4,1,4,3,9,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,223869,667892,751.31455399061
2015065697,1,4,0,,,,,4,0,2497,,11,2015,7,78,4,1,2,3,5,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210537,776854,1157.56403508772
2015065762,2,4,0,,,,,55,0,264,,41,2015,8,70,4,1,2,3,3,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212785,677020,727.571614583333
2015065770,2,4,0,,,,,443,0,285,,43,2015,8,1,4,5,3,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,214761,641970,1021.53670634921
2015065774,1,4,0,,,,,31,0,180,,34,2015,1,65,4,1,6,3,2,2,0,4,1,3,3,1,1,1,6,2,9,0,0,9,6,62,623,99,99,1,191494,578746,364.784090909091
2015065826,1,3,0,,,,,70,0,600,3588,11,2015,1,7,4,5,5,3,2,0,3,4,1,3,3,3,1,2,9,9,9,0,0,9,2,24,241,99,99,1,216598,752330,1018.25868055556
